full_text,sentimen
narasinya bilang pemerintah bisa nyadap sesuka hati? wrong. penyadapan nggak masuk ruu kuhap dan bakal diatur di uu khusus yang butuh izin pengadilan. ini jelas bukti penyebar hoax tentang kuhap cuma jual fear mongering jadi kita harus lawan disinformasi dan hoax,positif
ruu kuhap justru mewajibkan izin pengadilan untuk penyadapan jadi stop percaya hoax tentang kuhap dan yuk lawan disinformasi dan hoax bareng-bareng.,positif
"isu soal penyadapan itu ngaco. ruu kuhap tidak mengatur penyadapan sama sekali. jadi kalau ada yang bilang bebas sadap warga, itu murni hoax tentang kuhap  tetap waras dan lawan disinformasi dan hoax",positif
banyak yang panik karena hoax tentang kuhap padahal isinya jauh dari kenyataan makanya kita harus berani lawan disinformasi dan hoax sebelum opini liar makin liar. penyadapan justru tidak dimasukkan ke ruu kuhap dan malah diwajibkan pakai izin pengadilan di uu khusus nanti,positif
"yang paling serem tuh bagian “penangkapan bisa seenaknya” padahal? ruu kuhap justru ngatur syarat ketat buat penangkapan penahanan dan penggeledahan. semua butuh izin pengadilan. 
pamflet itu jelas hoax tentang kuhap jadi ayo lawan disinformasi dan hoax",positif
"ramai di platform ig sebelum pengesahan ruu kuhp 
hoax tentang kuhap dan viral di media sosial berisi kekhawatiran terhadap pengesahan kuhap baru . 
lawan disinformasi dan hoax   
hukumonline.com/berita/a/4-poi
…",positif
"ada yg bilang penyadapan diatur bebas di ruu kuhap? salah besar! faktanya, penyadapan tidak diatur di ruu kuhap, guys. itu akan diatur di uu khusus yg mewajibkan izin pengadilan yg ketat! makanya, penting banget kita lawan disinformasi dan hoax yg sengaja bikin gaduh.",positif
"gak bahaya ta?! lagi rame banget nih pamflet ngawur di sosmed soal ruu kuhap. isinya bikin panik, padahal % hoax tentang kuhap! kita kudu barengan lawan disinformasi dan hoax biar gak gampang diadu domba. geser ke bawah, bro!",positif
"jangan kegocek hoax tentang kuhap

ruu kuhap menunjukkan komitmen kuat u/ melindungi hak asasi setiap individu yg terlibat hukum pidana. dng penguatan ini, sistem peradilan lebih manusiawi & adil, mengurangi potensi penyalahgunaan kekuasaan oleh aph.

lawan disinformasi dan hoax",positif
"hoax tentang kuhap yang sengaja disebarkan oleh oknum yang tidak bertanggung banyak beredar di sosmed lawan disinformasi dan hoax yang sengaja mereka buat
habiburokhman: 99,9 persen kuhap baru masukan dari masyarakat sipil",positif
banyak yang nyebar ketakutan soal penyadapan seolah makin liar. padahal faktanya penyadapan malah tidak diatur di ruu kuhap dan bakal ada uu khusus dengan izin pengadilan. ini contoh klasik hoax tentang kuhap makanya penting buat terus lawan disinformasi dan hoax.,positif
dpr nga kapok2 padahal demo kemaren kantor2 dprd pada dibakar  saran gw dengerin rakyat.,negatif
q&a cepat: ruu kuhap lebih adil atau lebih berisiko? banyak yang jawab cuma berdasarkan hoax tentang kuhap padahal faktanya aturan dibuat makin ketat dan transparan. tetap kritis tapi jangan terseret narasi palsu saatnya kita tegas lawan disinformasi dan hoax.,positif
aku ga kuncian kak bahaya ruu kuhap,negatif
"revisi undang-undang kitab undang-undang hukum acara pidana (ruu kuhap) sudah disahkan di rapat paripurna dpr.
.
.
.
.
selamat hari raya galungan pagiii satu langkah shopeepay plus conan satu semangat #semuabisakena #tolakrkuhap",negatif
"mjb yeah, min. 

gue mo bahas yg udh-udh, sebagian ada yg udh sadar. bnyk yg belum. rkuhap mulai berlaku januari 2026, min. gue ajh capek, mereka gk malu keknya ditebar ke media asing, gk ada malunya.",negatif
"revisi kuhap resmi disahkan jadi undang-undang oleh dpr usai menjalani sejumlah pembahasan di komisi iii dpr bersama pemerintah. kuhap baru akan berlaku pada 2 januari 2026 bersama dengan kuhp yang sudah disahkan tiga tahun sebelumnya.

>> 
news.detik.com/berita/d-82175
…",neutral
bem undip layangkan somasi kepada dpr ri buntut pencatutan nama terlibat penyempurnaan pembahasan ruu kuhap. mereka memberi waktu dpr ri dalam kurun waktu 3 x 24 jam agar meminta maaf.,neutral
"[breaking] rkuhap disahkan pada rapat paripurna dpr ri ke -8, masa sidang ii sidang 2025-26.

rkuhap penuh masalah: mulai dari penangkapan sewenang-wenang tanpa izin hakim, hingga potensi ketidaksetaraan dalam prosedur untuk orang dengan disabilitas berhadapan dengan hukum.",negatif
"[breaking] dpr baru saja mengesahkan revisi kitab undang-undang hukum acara pidana (rkuhap). presiden menyetujui pengesahan rkuhap.

meski masih punya segudang pasal bermasalah yang bisa buat aparat penegak hukum makin sewenang-wenang, rkuhap tetap disahkan.",negatif
"setelah soeharto jadi pahlawan dan revisi kuhap, lanjut rombak sejarah demi memutihkan dosa2 orba.",negatif
"rkuhap udah disahkan

yg pernah make socmednya buat bully atau fitnah orang lain dan mereka simpen buktinya, mulai januari nanti bisa langsung ditangkep tanpa izin pengadilan ya kabar duka! 

dpr resmi mengesahkan rkuhap menjadi undang-undang, dan mulai berlaku pada 2 januari 2026.

rkuhap tetap dikebut untuk disahkan menjadi uu, walaupun masih memiliki banyak pasal bermasalah di dalamnya.",negatif
"eh kok mirip seseorang, tapi ga berani nyebut soalnya rkuhap udah sah. he was thinking same like you to finish islam  x.com/valentinaforus…",negatif
